t_UTC+2,Te,RHe,Rdif,Rglob,ws,wd,precip
2012-04-30 12:00:00,12.60,43.00,260.00,589.00,1.80,204.00,0.00
2012-04-30 13:00:00,13.80,39.00,209.00,642.00,3.40,234.00,0.00
2012-04-30 14:00:00,14.10,40.00,167.00,696.00,4.80,253.00,0.00
2012-04-30 15:00:00,14.60,36.00,75.00,612.00,4.30,230.00,0.00
2012-04-30 16:00:00,15.70,35.00,140.00,219.00,6.80,267.00,0.00
2012-04-30 17:00:00,14.80,39.00,100.00,381.00,5.20,278.00,0.00
2012-04-30 18:00:00,13.70,41.00,75.00,83.00,6.20,259.00,0.00
2012-04-30 19:00:00,12.10,46.00,28.00,31.00,5.70,261.00,0.00
2012-04-30 20:00:00,10.60,47.00,11.00,22.00,5.50,292.00,0.00
2012-04-30 21:00:00,9.30,50.00,0.00,0.00,4.70,272.00,0.00
2012-04-30 22:00:00,8.10,53.00,0.00,0.00,4.20,263.00,0.00
2012-04-30 23:00:00,7.10,57.00,0.00,0.00,3.30,272.00,0.00
2012-05-01 00:00:00,6.90,58.00,0.00,0.00,4.10,272.00,0.00
2012-05-01 01:00:00,5.80,63.00,0.00,0.00,5.40,292.00,0.00
2012-05-01 02:00:00,5.30,68.00,0.00,0.00,4.80,295.00,0.00
2012-05-01 03:00:00,4.80,72.00,0.00,0.00,4.20,291.00,0.00
2012-05-01 04:00:00,4.40,72.00,0.00,0.00,5.10,302.00,0.00
2012-05-01 05:00:00,4.00,74.00,15.00,39.00,4.70,311.00,0.00
2012-05-01 06:00:00,4.30,71.00,30.00,149.00,4.20,312.00,0.00
2012-05-01 07:00:00,4.80,61.00,42.00,271.00,6.00,326.00,0.00
2012-05-01 08:00:00,5.40,51.00,49.00,415.00,7.10,326.00,0.00
2012-05-01 09:00:00,6.40,47.00,52.00,538.00,7.10,316.00,0.00
2012-05-01 10:00:00,7.10,44.00,54.00,639.00,7.20,299.00,0.00
2012-05-01 11:00:00,7.70,42.00,59.00,708.00,5.70,326.00,0.00
2012-05-01 12:00:00,8.30,35.00,58.00,737.00,5.80,312.00,0.00
2012-05-01 13:00:00,9.00,35.00,59.00,730.00,8.00,305.00,0.00
2012-05-01 14:00:00,9.90,38.00,59.00,684.00,5.30,323.00,0.00
2012-05-01 15:00:00,9.90,32.00,56.00,599.00,6.20,316.00,0.00
2012-05-01 16:00:00,10.30,33.00,50.00,505.00,5.30,299.00,0.00
2012-05-01 17:00:00,10.10,32.00,45.00,379.00,4.40,310.00,0.00
2012-05-01 18:00:00,10.00,32.00,38.00,244.00,5.50,297.00,0.00
2012-05-01 19:00:00,9.20,33.00,28.00,118.00,3.30,321.00,0.00
2012-05-01 20:00:00,7.80,50.00,9.00,18.00,1.40,13.00,0.00
2012-05-01 21:00:00,4.40,68.00,0.00,0.00,0.00,0.00,0.00
2012-05-01 22:00:00,2.50,77.00,0.00,0.00,0.00,0.00,0.00
2012-05-01 23:00:00,1.60,78.00,0.00,0.00,0.00,0.00,0.00
2012-05-02 00:00:00,0.70,87.00,0.00,0.00,0.00,0.00,0.00
2012-05-02 01:00:00,-0.50,83.00,0.00,0.00,0.80,110.00,0.00
2012-05-02 02:00:00,-0.70,90.00,0.00,0.00,0.80,168.00,0.00
2012-05-02 03:00:00,-1.00,92.00,0.00,0.00,1.30,116.00,0.00
2012-05-02 04:00:00,-0.80,89.00,0.00,0.00,0.00,0.00,0.00
2012-05-02 05:00:00,-0.90,90.00,17.00,41.00,0.80,219.00,0.00
2012-05-02 06:00:00,1.70,81.00,41.00,156.00,1.90,230.00,0.00
2012-05-02 07:00:00,5.30,64.00,47.00,276.00,3.10,237.00,0.00
2012-05-02 08:00:00,7.60,50.00,56.00,409.00,2.90,247.00,0.00
2012-05-02 09:00:00,9.80,44.00,207.00,382.00,4.80,232.00,0.00
2012-05-02 10:00:00,11.30,45.00,294.00,428.00,7.00,241.00,0.00
2012-05-02 11:00:00,12.90,47.00,341.00,468.00,7.20,242.00,0.00
2012-05-02 12:00:00,11.40,49.00,252.00,283.00,5.10,262.00,0.00
2012-05-02 13:00:00,11.90,42.00,353.00,401.00,7.20,266.00,0.00
2012-05-02 14:00:00,11.90,41.00,79.00,698.00,7.10,282.00,0.00
2012-05-02 15:00:00,12.80,44.00,81.00,621.00,9.40,295.00,0.00
2012-05-02 16:00:00,12.20,47.00,80.00,533.00,8.70,300.00,0.00
2012-05-02 17:00:00,11.00,49.00,105.00,306.00,7.70,286.00,0.00
2012-05-02 18:00:00,10.40,51.00,61.00,224.00,8.60,298.00,0.00
2012-05-02 19:00:00,9.90,53.00,33.00,125.00,5.50,300.00,0.00
2012-05-02 20:00:00,8.90,54.00,13.00,26.00,5.20,286.00,0.00
2012-05-02 21:00:00,7.90,60.00,0.00,0.00,3.50,267.00,0.00
2012-05-02 22:00:00,7.20,62.00,0.00,0.00,5.00,263.00,0.00
2012-05-02 23:00:00,6.40,65.00,0.00,0.00,4.90,276.00,0.00
2012-05-03 00:00:00,5.10,71.00,0.00,0.00,4.80,287.00,0.00
2012-05-03 01:00:00,4.20,72.00,0.00,0.00,5.10,277.00,0.00
2012-05-03 02:00:00,3.40,72.00,0.00,0.00,4.10,283.00,0.00
2012-05-03 03:00:00,2.60,74.00,0.00,0.00,3.30,281.00,0.00
2012-05-03 04:00:00,2.40,70.00,0.00,0.00,3.70,282.00,0.00
2012-05-03 05:00:00,2.30,73.00,21.00,25.00,4.20,283.00,0.00
2012-05-03 06:00:00,3.00,69.00,38.00,152.00,4.70,286.00,0.00
2012-05-03 07:00:00,3.90,61.00,146.00,305.00,6.10,299.00,0.00
2012-05-03 08:00:00,4.90,57.00,127.00,220.00,5.10,315.00,0.00
2012-05-03 09:00:00,5.10,54.00,265.00,394.00,5.20,311.00,0.00
2012-05-03 10:00:00,6.10,49.00,256.00,331.00,6.40,325.00,0.00
2012-05-03 11:00:00,7.10,46.00,182.00,603.00,6.40,299.00,0.00
2012-05-03 12:00:00,8.00,41.00,68.00,747.00,5.70,311.00,0.00
2012-05-03 13:00:00,8.80,41.00,69.00,747.00,5.50,297.00,0.00
2012-05-03 14:00:00,9.40,38.00,62.00,706.00,5.30,318.00,0.00
2012-05-03 15:00:00,9.90,37.00,61.00,633.00,7.80,294.00,0.00
2012-05-03 16:00:00,8.70,43.00,75.00,542.00,5.20,321.00,0.00
2012-05-03 17:00:00,8.00,47.00,58.00,400.00,6.20,321.00,0.00
2012-05-03 18:00:00,8.60,44.00,46.00,259.00,4.80,320.00,0.00
2012-05-03 19:00:00,7.80,44.00,33.00,130.00,3.70,344.00,0.00
2012-05-03 20:00:00,6.30,52.00,14.00,29.00,3.50,303.00,0.00
2012-05-03 21:00:00,4.90,63.00,0.00,0.00,2.50,307.00,0.00
2012-05-03 22:00:00,4.10,63.00,0.00,0.00,3.10,295.00,0.00
2012-05-03 23:00:00,3.40,69.00,0.00,0.00,3.20,290.00,0.00
2012-05-04 00:00:00,2.60,78.00,0.00,0.00,2.00,293.00,0.00
2012-05-04 01:00:00,3.10,76.00,0.00,0.00,2.70,293.00,0.00
2012-05-04 02:00:00,2.70,77.00,0.00,0.00,0.00,0.00,0.00
2012-05-04 03:00:00,1.60,84.00,0.00,0.00,0.60,298.00,0.00
2012-05-04 04:00:00,0.00,90.00,0.00,0.00,0.00,0.00,0.00
2012-05-04 05:00:00,-0.40,93.00,26.00,55.00,0.00,0.00,0.00
2012-05-04 06:00:00,1.90,89.00,87.00,139.00,0.00,0.00,0.00
2012-05-04 07:00:00,5.30,62.00,108.00,294.00,1.00,109.00,0.00
2012-05-04 08:00:00,7.10,54.00,163.00,463.00,1.70,112.00,0.00
2012-05-04 09:00:00,7.40,47.00,205.00,350.00,3.60,122.00,0.00
2012-05-04 10:00:00,8.20,47.00,280.00,368.00,3.30,119.00,0.00
2012-05-04 11:00:00,9.00,48.00,246.00,804.00,2.70,124.00,0.00
2012-05-04 12:00:00,9.50,43.00,402.00,625.00,3.90,119.00,0.00
2012-05-04 13:00:00,10.30,41.00,385.00,496.00,2.20,113.00,0.00
2012-05-04 14:00:00,10.60,41.00,212.00,233.00,4.00,131.00,0.00
2012-05-04 15:00:00,10.80,41.00,230.00,266.00,4.30,134.00,0.00
2012-05-04 16:00:00,10.70,41.00,231.00,272.00,4.60,125.00,0.00
2012-05-04 17:00:00,10.40,39.00,166.00,189.00,4.70,151.00,0.00
2012-05-04 18:00:00,9.90,39.00,95.00,105.00,3.90,136.00,0.00
2012-05-04 19:00:00,9.20,42.00,20.00,23.00,4.10,114.00,0.00
2012-05-04 20:00:00,8.20,43.00,5.00,6.00,4.70,110.00,0.00
2012-05-04 21:00:00,7.80,47.00,0.00,0.00,4.30,107.00,0.00
2012-05-04 22:00:00,7.60,46.00,0.00,0.00,5.90,114.00,0.00
2012-05-04 23:00:00,5.90,67.00,0.00,0.00,5.00,111.00,0.00
2012-05-05 00:00:00,5.40,73.00,0.00,0.00,4.70,114.00,0.00
2012-05-05 01:00:00,4.90,83.00,0.00,0.00,5.90,107.00,0.00
2012-05-05 02:00:00,5.80,77.00,0.00,0.00,5.80,113.00,0.40
2012-05-05 03:00:00,5.40,81.00,0.00,0.00,5.90,118.00,0.00
2012-05-05 04:00:00,4.30,93.00,0.00,0.00,6.10,113.00,0.00
2012-05-05 05:00:00,4.30,95.00,2.00,3.00,5.80,116.00,0.00
2012-05-05 06:00:00,4.50,96.00,13.00,16.00,4.50,119.00,0.80
2012-05-05 07:00:00,4.70,96.00,39.00,43.00,4.50,129.00,0.50
2012-05-05 08:00:00,4.90,95.00,47.00,52.00,4.70,117.00,0.50
2012-05-05 09:00:00,5.10,95.00,45.00,50.00,3.50,133.00,0.10
2012-05-05 10:00:00,5.30,95.00,88.00,97.00,3.40,137.00,1.70
2012-05-05 11:00:00,6.00,95.00,80.00,88.00,3.60,157.00,0.50
2012-05-05 12:00:00,6.90,95.00,77.00,85.00,3.50,174.00,0.00
2012-05-05 13:00:00,8.20,92.00,118.00,130.00,4.90,187.00,0.00
2012-05-05 14:00:00,8.70,91.00,199.00,216.00,5.00,193.00,0.00
2012-05-05 15:00:00,9.50,88.00,140.00,152.00,5.60,205.00,0.00
2012-05-05 16:00:00,9.60,85.00,176.00,198.00,6.00,223.00,0.00
2012-05-05 17:00:00,10.60,76.00,116.00,311.00,5.60,222.00,0.00
2012-05-05 18:00:00,10.50,70.00,87.00,140.00,6.50,227.00,0.00
2012-05-05 19:00:00,9.90,71.00,68.00,134.00,8.00,214.00,0.00
2012-05-05 20:00:00,8.10,73.00,13.00,14.00,8.50,225.00,0.00
2012-05-05 21:00:00,6.20,81.00,0.00,0.00,4.40,210.00,0.00
2012-05-05 22:00:00,5.40,82.00,0.00,0.00,6.60,210.00,0.00
2012-05-05 23:00:00,4.50,83.00,0.00,0.00,6.00,215.00,0.00
2012-05-06 00:00:00,3.50,86.00,0.00,0.00,5.30,216.00,0.00
2012-05-06 01:00:00,3.50,87.00,0.00,0.00,5.00,223.00,0.00
2012-05-06 02:00:00,2.90,90.00,0.00,0.00,4.70,224.00,0.00
2012-05-06 03:00:00,4.00,88.00,0.00,0.00,5.50,225.00,0.00
2012-05-06 04:00:00,4.30,86.00,0.00,0.00,6.60,235.00,0.10
2012-05-06 05:00:00,4.50,84.00,16.00,17.00,6.90,243.00,0.00
2012-05-06 06:00:00,4.50,79.00,100.00,125.00,5.50,238.00,0.00
2012-05-06 07:00:00,5.20,75.00,150.00,337.00,5.10,241.00,0.00
2012-05-06 08:00:00,6.10,70.00,92.00,212.00,6.30,247.00,0.00
2012-05-06 09:00:00,7.30,63.00,155.00,377.00,5.60,242.00,0.00
2012-05-06 10:00:00,8.70,56.00,159.00,650.00,4.50,231.00,0.00
2012-05-06 11:00:00,9.10,48.00,142.00,743.00,4.30,222.00,0.00
2012-05-06 12:00:00,10.30,42.00,321.00,416.00,3.80,255.00,0.00
2012-05-06 13:00:00,10.30,46.00,191.00,210.00,5.10,242.00,0.00
2012-05-06 14:00:00,10.40,43.00,219.00,247.00,5.00,265.00,0.00
2012-05-06 15:00:00,10.50,44.00,124.00,136.00,3.80,264.00,0.00
2012-05-06 16:00:00,10.20,45.00,132.00,146.00,3.90,260.00,0.00
2012-05-06 17:00:00,9.60,47.00,99.00,109.00,4.00,244.00,0.00
2012-05-06 18:00:00,8.20,57.00,50.00,55.00,4.30,229.00,0.00
2012-05-06 19:00:00,7.50,56.00,31.00,34.00,3.40,228.00,0.00
2012-05-06 20:00:00,5.90,75.00,12.00,14.00,1.20,139.00,0.00
2012-05-06 21:00:00,5.50,82.00,0.00,0.00,0.90,101.00,0.00
2012-05-06 22:00:00,5.00,83.00,0.00,0.00,0.60,202.00,0.00
2012-05-06 23:00:00,4.60,86.00,0.00,0.00,2.20,289.00,0.00
2012-05-07 00:00:00,5.00,80.00,0.00,0.00,2.00,305.00,0.00
2012-05-07 01:00:00,4.30,83.00,0.00,0.00,1.70,290.00,0.00
2012-05-07 02:00:00,4.40,82.00,0.00,0.00,2.60,306.00,0.00
2012-05-07 03:00:00,4.20,82.00,0.00,0.00,3.20,319.00,0.00
2012-05-07 04:00:00,3.60,85.00,0.00,0.00,4.10,308.00,0.00
2012-05-07 05:00:00,3.10,85.00,16.00,32.00,3.90,308.00,0.00
2012-05-07 06:00:00,3.40,82.00,38.00,174.00,3.60,305.00,0.00
2012-05-07 07:00:00,4.60,74.00,48.00,305.00,2.80,310.00,0.00
2012-05-07 08:00:00,6.50,58.00,52.00,446.00,4.70,291.00,0.00
2012-05-07 09:00:00,7.60,36.00,72.00,533.00,4.50,306.00,0.00
2012-05-07 10:00:00,8.70,33.00,84.00,603.00,3.60,327.00,0.00
2012-05-07 11:00:00,9.50,28.00,70.00,719.00,5.10,304.00,0.00
2012-05-07 12:00:00,10.80,32.00,120.00,760.00,4.60,292.00,0.00
2012-05-07 13:00:00,10.70,32.00,266.00,510.00,2.90,309.00,0.00
2012-05-07 14:00:00,11.10,28.00,108.00,759.00,2.30,325.00,0.00
2012-05-07 15:00:00,12.50,28.00,66.00,642.00,1.10,310.00,0.00
2012-05-07 16:00:00,12.70,26.00,69.00,539.00,1.30,324.00,0.00
2012-05-07 17:00:00,13.10,28.00,73.00,421.00,2.00,221.00,0.00
2012-05-07 18:00:00,12.40,24.00,78.00,140.00,1.00,236.00,0.00
2012-05-07 19:00:00,9.90,45.00,54.00,110.00,0.80,336.00,0.00
2012-05-07 20:00:00,8.90,45.00,17.00,22.00,1.50,343.00,0.00
2012-05-07 21:00:00,7.70,50.00,0.00,0.00,0.00,0.00,0.00
2012-05-07 22:00:00,5.80,63.00,0.00,0.00,2.50,360.00,0.00
2012-05-07 23:00:00,5.20,64.00,0.00,0.00,0.00,0.00,0.00
2012-05-08 00:00:00,5.40,57.00,0.00,0.00,0.00,0.00,0.00
2012-05-08 01:00:00,5.00,63.00,0.00,0.00,1.60,348.00,0.00
2012-05-08 02:00:00,3.70,69.00,0.00,0.00,0.00,0.00,0.00
2012-05-08 03:00:00,3.50,80.00,0.00,0.00,1.90,302.00,0.00
2012-05-08 04:00:00,1.70,89.00,0.00,1.00,0.60,302.00,0.00
2012-05-08 05:00:00,1.20,91.00,22.00,57.00,2.30,288.00,0.00
2012-05-08 06:00:00,2.50,91.00,38.00,170.00,0.00,0.00,0.00
2012-05-08 07:00:00,6.60,59.00,46.00,299.00,0.00,0.00,0.00
2012-05-08 08:00:00,9.10,38.00,51.00,435.00,0.00,0.00,0.00
2012-05-08 09:00:00,11.00,31.00,60.00,557.00,1.30,193.00,0.00
2012-05-08 10:00:00,11.50,28.00,66.00,655.00,1.30,213.00,0.00
2012-05-08 11:00:00,12.90,28.00,67.00,724.00,3.30,216.00,0.00
2012-05-08 12:00:00,13.50,22.00,165.00,194.00,2.40,227.00,0.00
2012-05-08 13:00:00,12.60,26.00,191.00,293.00,2.90,240.00,0.00
2012-05-08 14:00:00,14.40,27.00,219.00,595.00,2.90,213.00,0.00
2012-05-08 15:00:00,13.90,24.00,92.00,650.00,1.10,150.00,0.00
2012-05-08 16:00:00,13.80,26.00,79.00,542.00,1.80,243.00,0.00
2012-05-08 17:00:00,14.30,25.00,73.00,424.00,4.90,215.00,0.00
2012-05-08 18:00:00,13.60,34.00,51.00,273.00,3.10,196.00,0.00
2012-05-08 19:00:00,11.80,39.00,37.00,147.00,4.60,235.00,0.00
2012-05-08 20:00:00,10.40,47.00,23.00,45.00,3.30,223.00,0.00
2012-05-08 21:00:00,9.00,47.00,0.00,1.00,3.60,234.00,0.00
2012-05-08 22:00:00,7.00,55.00,0.00,0.00,1.30,234.00,0.00
2012-05-08 23:00:00,4.30,71.00,0.00,0.00,0.70,153.00,0.00
2012-05-09 00:00:00,2.90,79.00,0.00,0.00,1.10,143.00,0.00
2012-05-09 01:00:00,2.00,84.00,0.00,0.00,1.30,129.00,0.00
2012-05-09 02:00:00,1.30,84.00,0.00,0.00,0.60,99.00,0.00
2012-05-09 03:00:00,0.60,86.00,0.00,0.00,1.30,131.00,0.00
2012-05-09 04:00:00,0.50,90.00,0.00,2.00,1.60,124.00,0.00
2012-05-09 05:00:00,0.40,85.00,15.00,18.00,2.20,119.00,0.00
2012-05-09 06:00:00,2.30,82.00,63.00,73.00,1.80,120.00,0.00
2012-05-09 07:00:00,6.80,55.00,129.00,152.00,1.50,121.00,0.00
2012-05-09 08:00:00,7.90,51.00,71.00,437.00,1.60,148.00,0.00
2012-05-09 09:00:00,10.40,48.00,71.00,524.00,3.50,165.00,0.00
2012-05-09 10:00:00,13.50,42.00,81.00,650.00,4.30,160.00,0.00
2012-05-09 11:00:00,14.70,39.00,77.00,722.00,5.00,187.00,0.00
2012-05-09 12:00:00,15.20,39.00,284.00,746.00,7.30,162.00,0.00
2012-05-09 13:00:00,16.40,34.00,234.00,823.00,8.00,172.00,0.00
2012-05-09 14:00:00,16.10,40.00,184.00,409.00,9.70,201.00,0.00
2012-05-09 15:00:00,16.00,42.00,116.00,683.00,7.30,189.00,0.00
2012-05-09 16:00:00,16.70,39.00,221.00,340.00,9.10,201.00,0.00
2012-05-09 17:00:00,16.10,43.00,122.00,146.00,9.20,198.00,0.00
2012-05-09 18:00:00,16.00,42.00,108.00,241.00,8.60,188.00,0.00
2012-05-09 19:00:00,15.10,46.00,80.00,99.00,7.00,190.00,0.00
2012-05-09 20:00:00,14.30,47.00,20.00,26.00,4.30,175.00,0.00
2012-05-09 21:00:00,12.60,53.00,0.00,0.00,3.20,162.00,0.00
2012-05-09 22:00:00,11.70,59.00,0.00,0.00,3.80,151.00,0.00
2012-05-09 23:00:00,11.00,63.00,0.00,0.00,3.30,160.00,0.00
2012-05-10 00:00:00,10.70,65.00,0.00,0.00,3.50,157.00,0.00
2012-05-10 01:00:00,11.20,62.00,0.00,0.00,4.00,168.00,0.00
2012-05-10 02:00:00,11.40,62.00,0.00,0.00,5.20,173.00,0.00
2012-05-10 03:00:00,11.10,65.00,0.00,0.00,4.00,173.00,0.00
2012-05-10 04:00:00,10.80,68.00,1.00,1.00,4.00,179.00,0.00
2012-05-10 05:00:00,11.30,69.00,13.00,14.00,4.30,173.00,0.00
2012-05-10 06:00:00,11.30,73.00,9.00,10.00,4.10,164.00,0.30
2012-05-10 07:00:00,11.30,77.00,35.00,40.00,4.20,177.00,1.00
2012-05-10 08:00:00,11.60,79.00,167.00,196.00,5.30,169.00,0.00
2012-05-10 09:00:00,12.20,78.00,57.00,66.00,4.90,175.00,0.20
2012-05-10 10:00:00,12.20,85.00,91.00,101.00,6.00,184.00,0.60
2012-05-10 11:00:00,13.70,79.00,39.00,43.00,5.80,196.00,0.00
2012-05-10 12:00:00,12.70,88.00,193.00,216.00,8.00,200.00,0.00
2012-05-10 13:00:00,14.80,80.00,310.00,358.00,8.20,199.00,0.00
2012-05-10 14:00:00,15.40,75.00,241.00,316.00,8.10,217.00,0.00
2012-05-10 15:00:00,17.50,71.00,173.00,198.00,6.30,221.00,0.00
2012-05-10 16:00:00,16.10,72.00,181.00,206.00,6.90,225.00,0.00
2012-05-10 17:00:00,16.00,71.00,89.00,101.00,7.10,219.00,0.00
2012-05-10 18:00:00,15.60,71.00,125.00,258.00,6.20,228.00,0.00
2012-05-10 19:00:00,14.60,73.00,65.00,75.00,5.70,224.00,0.00
2012-05-10 20:00:00,13.80,75.00,11.00,13.00,4.90,213.00,0.00
2012-05-10 21:00:00,13.20,78.00,0.00,0.00,2.70,198.00,0.00
2012-05-10 22:00:00,13.10,79.00,0.00,0.00,3.30,162.00,0.20
2012-05-10 23:00:00,12.90,82.00,0.00,0.00,4.60,170.00,0.60
2012-05-11 00:00:00,12.10,86.00,0.00,0.00,4.80,177.00,1.70
2012-05-11 01:00:00,11.60,95.00,0.00,0.00,4.90,167.00,3.50
2012-05-11 02:00:00,12.20,96.00,0.00,0.00,4.80,161.00,1.10
2012-05-11 03:00:00,12.40,96.00,0.00,0.00,7.20,175.00,0.90
2012-05-11 04:00:00,12.70,96.00,0.00,0.00,6.80,198.00,0.10
2012-05-11 05:00:00,12.50,97.00,1.00,1.00,5.70,209.00,0.00
2012-05-11 06:00:00,12.70,97.00,11.00,12.00,5.10,203.00,0.00
2012-05-11 07:00:00,12.60,97.00,18.00,21.00,5.30,207.00,0.00
2012-05-11 08:00:00,12.30,97.00,86.00,96.00,4.00,216.00,0.00
2012-05-11 09:00:00,12.70,95.00,48.00,53.00,4.50,211.00,0.00
2012-05-11 10:00:00,13.10,93.00,62.00,71.00,4.30,209.00,0.00
2012-05-11 11:00:00,12.70,95.00,122.00,139.00,5.30,225.00,0.00
2012-05-11 12:00:00,14.00,91.00,145.00,159.00,4.60,218.00,0.00
2012-05-11 13:00:00,15.40,86.00,190.00,209.00,7.20,228.00,0.00
2012-05-11 14:00:00,15.80,82.00,104.00,114.00,7.20,236.00,0.30
2012-05-11 15:00:00,17.40,79.00,88.00,96.00,4.90,227.00,0.10
2012-05-11 16:00:00,16.80,78.00,69.00,78.00,7.80,224.00,0.00
2012-05-11 17:00:00,15.60,84.00,50.00,56.00,6.30,207.00,0.30
2012-05-11 18:00:00,14.60,89.00,28.00,31.00,7.80,205.00,2.60
2012-05-11 19:00:00,13.00,96.00,16.00,18.00,5.70,216.00,0.40
2012-05-11 20:00:00,12.60,96.00,9.00,10.00,5.70,215.00,0.00
2012-05-11 21:00:00,12.20,94.00,0.00,1.00,5.50,222.00,0.00
2012-05-11 22:00:00,11.70,94.00,0.00,0.00,4.50,218.00,0.00
2012-05-11 23:00:00,11.10,96.00,0.00,0.00,4.40,203.00,0.00
2012-05-12 00:00:00,10.20,97.00,0.00,0.00,4.70,215.00,0.70
2012-05-12 01:00:00,9.80,97.00,0.00,0.00,4.30,216.00,0.30
2012-05-12 02:00:00,9.80,97.00,0.00,0.00,5.80,224.00,0.30
2012-05-12 03:00:00,9.10,97.00,0.00,0.00,5.10,205.00,0.30
2012-05-12 04:00:00,8.90,97.00,0.00,0.00,6.30,225.00,0.00
2012-05-12 05:00:00,8.50,96.00,52.00,60.00,5.80,223.00,0.20
2012-05-12 06:00:00,8.00,92.00,22.00,24.00,7.00,234.00,0.00
2012-05-12 07:00:00,7.60,90.00,116.00,130.00,7.80,240.00,0.00
2012-05-12 08:00:00,7.50,89.00,37.00,43.00,8.30,238.00,0.30
2012-05-12 09:00:00,7.10,90.00,34.00,39.00,8.90,233.00,0.00
2012-05-12 10:00:00,7.00,91.00,173.00,201.00,7.20,230.00,0.60
2012-05-12 11:00:00,7.00,92.00,68.00,77.00,7.30,239.00,0.30
2012-05-12 12:00:00,6.00,94.00,60.00,69.00,5.80,257.00,0.10
2012-05-12 13:00:00,6.30,92.00,427.00,525.00,5.70,297.00,0.00
2012-05-12 14:00:00,7.40,83.00,263.00,294.00,7.50,320.00,0.00
2012-05-12 15:00:00,6.90,84.00,266.00,337.00,7.80,321.00,0.00
2012-05-12 16:00:00,7.40,79.00,101.00,253.00,6.90,318.00,0.00
2012-05-12 17:00:00,8.40,64.00,135.00,191.00,5.80,340.00,0.00
2012-05-12 18:00:00,9.00,59.00,55.00,139.00,4.90,331.00,0.00
2012-05-12 19:00:00,8.90,52.00,46.00,54.00,6.60,353.00,0.00
2012-05-12 20:00:00,8.10,55.00,30.00,61.00,3.50,335.00,0.00
2012-05-12 21:00:00,7.50,65.00,1.00,2.00,5.70,328.00,0.00
2012-05-12 22:00:00,7.00,68.00,0.00,0.00,5.30,325.00,0.00
2012-05-12 23:00:00,6.50,73.00,0.00,0.00,3.90,331.00,0.00
2012-05-13 00:00:00,6.40,72.00,0.00,0.00,3.60,337.00,0.00
2012-05-13 01:00:00,6.00,71.00,0.00,0.00,3.60,334.00,0.00
2012-05-13 02:00:00,5.50,71.00,0.00,0.00,3.70,342.00,0.00
2012-05-13 03:00:00,4.20,69.00,0.00,0.00,3.00,341.00,0.00
2012-05-13 04:00:00,3.50,65.00,7.00,9.00,2.10,324.00,0.00
2012-05-13 05:00:00,3.40,64.00,24.00,80.00,3.00,334.00,0.00
2012-05-13 06:00:00,3.60,63.00,37.00,197.00,2.40,336.00,0.00
2012-05-13 07:00:00,4.70,54.00,46.00,328.00,1.40,354.00,0.00
2012-05-13 08:00:00,5.90,50.00,52.00,461.00,1.40,337.00,0.00
2012-05-13 09:00:00,7.00,38.00,55.00,582.00,3.30,279.00,0.00
2012-05-13 10:00:00,8.20,39.00,62.00,684.00,3.10,293.00,0.00
2012-05-13 11:00:00,8.70,36.00,66.00,752.00,3.60,320.00,0.00
2012-05-13 12:00:00,9.50,36.00,65.00,782.00,2.50,299.00,0.00
2012-05-13 13:00:00,10.00,29.00,65.00,777.00,0.90,116.00,0.00
2012-05-13 14:00:00,11.00,34.00,82.00,750.00,1.00,181.00,0.00
2012-05-13 15:00:00,11.80,32.00,97.00,702.00,2.90,232.00,0.00
2012-05-13 16:00:00,11.80,26.00,103.00,313.00,3.50,261.00,0.00
2012-05-13 17:00:00,12.20,30.00,109.00,128.00,5.10,236.00,0.00
2012-05-13 18:00:00,11.80,31.00,56.00,68.00,2.80,281.00,0.00
2012-05-13 19:00:00,10.70,37.00,39.00,164.00,4.20,243.00,0.00
2012-05-13 20:00:00,9.50,44.00,21.00,58.00,4.90,236.00,0.00
2012-05-13 21:00:00,7.40,57.00,1.00,2.00,3.50,234.00,0.00
2012-05-13 22:00:00,6.20,58.00,0.00,0.00,3.70,236.00,0.00
2012-05-13 23:00:00,4.40,62.00,0.00,0.00,4.20,232.00,0.00
2012-05-14 00:00:00,3.30,64.00,0.00,0.00,3.50,226.00,0.00
2012-05-14 01:00:00,2.80,67.00,0.00,0.00,3.80,220.00,0.00
2012-05-14 02:00:00,2.80,66.00,0.00,0.00,4.70,196.00,0.00
2012-05-14 03:00:00,2.70,66.00,0.00,0.00,3.20,176.00,0.00
2012-05-14 04:00:00,2.70,70.00,6.00,8.00,3.90,178.00,0.00
2012-05-14 05:00:00,3.40,72.00,30.00,85.00,4.80,185.00,0.00
2012-05-14 06:00:00,5.10,71.00,53.00,148.00,5.40,186.00,0.00
2012-05-14 07:00:00,6.80,65.00,94.00,368.00,5.10,174.00,0.00
2012-05-14 08:00:00,9.00,61.00,95.00,476.00,6.20,175.00,0.00
2012-05-14 09:00:00,10.60,54.00,111.00,573.00,6.30,172.00,0.00
2012-05-14 10:00:00,11.70,52.00,112.00,643.00,8.00,178.00,0.00
2012-05-14 11:00:00,13.00,53.00,194.00,844.00,9.10,191.00,0.00
2012-05-14 12:00:00,12.60,54.00,91.00,780.00,8.50,195.00,0.00
2012-05-14 13:00:00,12.80,58.00,103.00,773.00,10.60,199.00,0.00
2012-05-14 14:00:00,13.50,50.00,110.00,738.00,11.80,203.00,0.00
2012-05-14 15:00:00,14.10,47.00,79.00,662.00,9.80,202.00,0.00
